key,version,date_from,date_to,CodigoCNAEPrincipal,DescricaoCNAEPrincipal
547,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5612100,"SERVIÇOS AMBULA"
548,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5620101,"FORNECIMENTO DE"
549,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5620102,"SERVIÇOS DE ALI"
550,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5620103,"CANTINAS - SERV"
551,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5620104,"FORNECIMENTO DE"
552,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5811500,"EDIÇÃO DE LIVRO"
553,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5812300,"EDIÇÃO DE JORNA"
554,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5813100,"EDIÇÃO DE REVIS"
555,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5819100,"EDIÇÃO DE CADAS"
556,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5821200,"EDIÇÃO INTEGRAD"
557,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5822100,"EDIÇÃO INTEGRAD"
558,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5823900,"EDIÇÃO INTEGRAD"
559,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5829800,"EDIÇÃO INTEGRAD"
560,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5911101,"ESTÚDIOS CINEMA"
561,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5911102,"PRODUÇÃO DE FIL"
562,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5911199,"ATIVIDADES DE P"
563,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5912099,"ATIVIDADES DE P"
564,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5913800,"DISTRIBUIÇÃO CI"
565,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5914600,"ATIVIDADES DE E"
566,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",5920100,"ATIVIDADES DE G"
567,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6010100,"ATIVIDADES DE R"
568,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6021700,"ATIVIDADES DE T"
569,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6022501,PROGRAMADORAS
570,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6022502,"ATIVIDADES RELA"
571,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6110801,"SERVIÇOS DE TEL"
572,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6110802,"SERVIÇOS DE RED"
573,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6110803,"SERVIÇOS DE COM"
574,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6110899,"SERVIÇOS DE TEL"
575,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6120501,"TELEFONIA MÓVEL"
576,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6120502,"SERVIÇO MÓVEL E"
577,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6120599,"SERVIÇOS DE TEL"
578,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6130200,TELECOMUNICAÇÕE
579,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6141800,"OPERADORAS DE T"
580,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6143400,"OPERADORAS DE T"
581,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6190601,"PROVEDORES DE A"
582,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6190602,"PROVEDORES DE V"
583,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6190699,"OUTRAS ATIVIDAD"
584,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6201500,DESENVOLVIMENTO
585,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6202300,DESENVOLVIMENTO
586,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6203100,DESENVOLVIMENTO
587,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6204000,"CONSULTORIA EM "
588,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6209100,"SUPORTE TÉCNICO"
589,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6311900,"TRATAMENTO DE D"
590,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6319400,"PORTAIS, PROVED"
591,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6391700,"AGÊNCIAS DE NOT"
592,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6399200,"OUTRAS ATIVIDAD"
593,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6410700,"BANCO CENTRAL"
594,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6421200,"BANCOS COMERCIA"
595,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6422100,"BANCOS MÚLTIPLO"
596,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6423900,"CAIXAS ECONÔMIC"
597,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6424701,"BANCOS COOPERAT"
598,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6424702,"COOPERATIVAS CE"
599,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6424703,"COOPERATIVAS DE"
600,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6424704,"COOPERATIVAS DE"
601,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6431000,"BANCOS MÚLTIPLO"
602,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6432800,"BANCOS DE INVES"
603,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6433600,"BANCOS DE DESEN"
604,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6434400,"AGÊNCIAS DE FOM"
605,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6435202,"ASSOCIAÇÕES DE "
606,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6435203,"COMPANHIAS HIPO"
607,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6436100,"SOCIEDADES DE C"
608,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6437900,"SOCIEDADES DE C"
609,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6438701,"BANCOS DE CÂMBI"
610,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6438799,"OUTRAS INSTITUI"
611,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6440900,"ARRENDAMENTO ME"
612,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6450600,"SOCIEDADES DE C"
613,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6461100,"HOLDINGS DE INS"
614,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6462000,"HOLDINGS DE INS"
615,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6463800,"OUTRAS SOCIEDAD"
616,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6470101,"FUNDOS DE INVES"
617,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6470102,"FUNDOS DE INVES"
618,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6470103,"FUNDOS DE INVES"
619,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6491300,"SOCIEDADES DE F"
620,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6492100,"SECURITIZAÇÃO D"
621,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6493000,"ADMINISTRAÇÃO D"
622,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6499905,"CONCESSÃO DE CR"
623,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6499999,"OUTRAS ATIVIDAD"
624,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6511101,"SEGUROS DE VIDA"
625,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6511102,"PLANOS DE AUXÍL"
626,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6512000,"SEGUROS NÃO-VID"
627,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6520100,SEGUROS-SAÚDE
628,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6530800,RESSEGUROS
629,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6541300,"PREVIDÊNCIA COM"
630,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6542100,"PREVIDÊNCIA COM"
631,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6550200,"PLANOS DE SAÚDE"
632,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6611803,"BOLSA DE MERCAD"
633,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6612601,"CORRETORAS DE T"
634,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6612602,"DISTRIBUIDORAS "
635,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6612603,"CORRETORAS DE C"
636,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6612605,"AGENTES DE INVE"
637,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6613400,"ADMINISTRAÇÃO D"
638,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6619302,CORRESPONDENTES
639,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6619303,"REPRESENTAÇÕES "
640,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6619304,"CAIXAS ELETRÔNI"
641,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6619399,"OUTRAS ATIVIDAD"
642,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6621501,"PERITOS E AVALI"
643,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6621502,"AUDITORIA E CON"
644,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6622300,"CORRETORES E AG"
645,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6629100,"ATIVIDADES AUXI"
646,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6630400,"ATIVIDADES DE A"
647,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6810201,"COMPRA E VENDA "
648,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6810202,"ALUGUEL DE IMÓV"
649,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6821801,"CORRETAGEM NA C"
650,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6821802,"CORRETAGEM NO A"
651,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6822600,"GESTÃO E ADMINI"
652,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6911701,"SERVIÇOS ADVOCA"
653,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6911702,"ATIVIDADES AUXI"
654,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6911703,"AGENTE DE PROPR"
655,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6912500,CARTÓRIOS
656,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6920601,"ATIVIDADES DE C"
657,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",6920602,"ATIVIDADES DE C"
658,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7020400,"ATIVIDADES DE C"
659,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7111100,"SERVIÇOS DE ARQ"
660,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7112000,"SERVIÇOS DE ENG"
661,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7119701,"SERVIÇOS DE CAR"
662,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7119703,"SERVIÇOS DE DES"
663,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7119799,"ATIVIDADES TÉCN"
664,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7120100,"TESTES E ANÁLIS"
665,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7210000,"PESQUISA E DESE"
666,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7220700,"PESQUISA E DESE"
667,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7311400,"AGÊNCIAS DE PUB"
668,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7312200,"AGENCIAMENTO DE"
669,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7319002,"PROMOÇÃO DE VEN"
670,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7319003,"MARKETING DIRET"
671,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7319004,"CONSULTORIA EM "
672,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7319099,"OUTRAS ATIVIDAD"
673,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7320300,"PESQUISAS DE ME"
674,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7410201,DESIGN
675,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7410202,"DECORAÇÃO DE IN"
676,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7420001,"ATIVIDADES DE P"
677,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7420002,"ATIVIDADES DE P"
678,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7420003,"LABORATÓRIOS FO"
679,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7420004,"FILMAGEM DE FES"
680,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7490101,"SERVIÇOS DE TRA"
681,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7490102,"ESCAFANDRIA E M"
682,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7490103,"SERVIÇOS DE AGR"
683,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7490104,"ATIVIDADES DE I"
684,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7490105,"AGENCIAMENTO DE"
685,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7490199,"OUTRAS ATIVIDAD"
686,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7500100,"ATIVIDADES VETE"
687,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7711000,"LOCAÇÃO DE AUTO"
688,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7719599,"LOCAÇÃO DE OUTR"
689,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7721700,"ALUGUEL DE EQUI"
690,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7722500,"ALUGUEL DE FITA"
691,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7723300,"ALUGUEL DE OBJE"
692,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7729201,"ALUGUEL DE APAR"
693,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7729202,"ALUGUEL DE MÓVE"
694,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7729299,"ALUGUEL DE OUTR"
695,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7732201,"ALUGUEL DE MÁQU"
696,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7732202,"ALUGUEL DE ANDA"
697,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7733100,"ALUGUEL DE MÁQU"
698,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7739002,"ALUGUEL DE EQUI"
699,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7739003,"ALUGUEL DE PALC"
700,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7739099,"ALUGUEL DE OUTR"
701,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7740300,"GESTÃO DE ATIVO"
702,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7810800,"SELEÇÃO E AGENC"
703,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7820500,"LOCAÇÃO DE MÃO-"
704,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7830200,"FORNECIMENTO E "
705,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7911200,"AGÊNCIAS DE VIA"
706,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7912100,"OPERADORES TURÍ"
707,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",7990200,"SERVIÇOS DE RES"
708,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8011101,"ATIVIDADES DE V"
709,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8012900,"ATIVIDADES DE T"
710,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8020000,"ATIVIDADES DE M"
711,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8111700,"SERVIÇOS COMBIN"
712,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8112500,"CONDOMÍNIOS PRE"
713,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8121400,"LIMPEZA EM PRÉD"
714,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8122200,"IMUNIZAÇÃO E CO"
715,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8129000,"ATIVIDADES DE L"
716,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8130300,"ATIVIDADES PAIS"
717,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8211300,"SERVIÇOS COMBIN"
718,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8219901,FOTOCÓPIAS
719,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8219999,"PREPARAÇÃO DE D"
720,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8220200,"ATIVIDADES DE T"
721,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8230001,"SERVIÇOS DE ORG"
722,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8230002,"CASAS DE FESTAS"
723,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8291100,"ATIVIDADES DE C"
724,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8292000,"ENVASAMENTO E E"
725,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8299701,"MEDIÇÃO DE CONS"
726,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8299702,"EMISSÃO DE VALE"
727,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8299704,"LEILOEIROS INDE"
728,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8299706,"CASAS LOTÉRICAS"
729,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8299707,"SALAS DE ACESSO"
730,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8299799,"OUTRAS ATIVIDAD"
731,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8411600,"ADMINISTRAÇÃO P"
732,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8412400,"REGULAÇÃO DAS A"
733,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8413200,"REGULAÇÃO DAS A"
734,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8423000,JUSTIÇA
735,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8424800,"SEGURANÇA E ORD"
736,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8430200,"SEGURIDADE SOCI"
737,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8511200,"EDUCAÇÃO INFANT"
738,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8512100,"EDUCAÇÃO INFANT"
739,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8513900,"ENSINO FUNDAMEN"
740,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8520100,"ENSINO MÉDIO"
741,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8531700,"EDUCAÇÃO SUPERI"
742,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8532500,"EDUCAÇÃO SUPERI"
743,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8533300,"EDUCAÇÃO SUPERI"
744,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8541400,"EDUCAÇÃO PROFIS"
745,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8542200,"EDUCAÇÃO PROFIS"
746,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8550302,"ATIVIDADES DE A"
747,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8591100,"ENSINO DE ESPOR"
748,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8592901,"ENSINO DE DANÇA"
749,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8592903,"ENSINO DE MÚSIC"
750,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8593700,"ENSINO DE IDIOM"
751,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8599601,"FORMAÇÃO DE CON"
752,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8599602,"CURSOS DE PILOT"
753,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8599603,"TREINAMENTO EM "
754,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8599604,"TREINAMENTO EM "
755,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8599605,"CURSOS PREPARAT"
756,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8599699,"OUTRAS ATIVIDAD"
757,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8610101,"ATIVIDADES DE A"
758,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8610102,"ATIVIDADES DE A"
759,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8630501,"ATIVIDADE MÉDIC"
760,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8630502,"ATIVIDADE MÉDIC"
761,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8630503,"ATIVIDADE MÉDIC"
762,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8630504,"ATIVIDADE ODONT"
763,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8630506,"SERVIÇOS DE VAC"
764,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8630507,"ATIVIDADES DE R"
765,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8630599,"ATIVIDADES DE A"
766,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640201,"LABORATÓRIOS DE"
767,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640202,"LABORATÓRIOS CL"
768,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640203,"SERVIÇOS DE DIÁ"
769,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640204,"SERVIÇOS DE TOM"
770,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640205,"SERVIÇOS DE DIA"
771,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640207,"SERVIÇOS DE DIA"
772,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640210,"SERVIÇOS DE QUI"
773,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640214,"SERVIÇOS DE BAN"
774,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8640299,"ATIVIDADES DE S"
775,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8650001,"ATIVIDADES DE E"
776,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8650003,"ATIVIDADES DE P"
777,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8650004,"ATIVIDADES DE F"
778,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8650006,"ATIVIDADES DE F"
779,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8650099,"ATIVIDADES DE P"
780,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8660700,"ATIVIDADES DE A"
781,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8690901,"ATIVIDADES DE P"
782,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8690999,"OUTRAS ATIVIDAD"
783,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8711501,"CLÍNICAS E RESI"
784,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8711502,"INSTITUIÇÕES DE"
785,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8711503,"ATIVIDADES DE A"
786,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8712300,"ATIVIDADES DE F"
787,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8720499,"ATIVIDADES DE A"
788,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8730199,"ATIVIDADES DE A"
789,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",8800600,"SERVIÇOS DE ASS"
790,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9001901,"PRODUÇÃO TEATRA"
791,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9001902,"PRODUÇÃO MUSICA"
792,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9001903,"PRODUÇÃO DE ESP"
793,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9001904,"PRODUÇÃO DE ESP"
794,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9001906,"ATIVIDADES DE S"
795,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9001999,"ARTES CÊNICAS, "
796,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9200301,"CASAS DE BINGO"
797,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9312300,"CLUBES SOCIAIS,"
798,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9313100,"ATIVIDADES DE C"
799,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9319101,"PRODUÇÃO E PROM"
800,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9319199,"OUTRAS ATIVIDAD"
801,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9321200,"PARQUES DE DIVE"
802,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9329801,"DISCOTECAS, DAN"
803,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9329804,"EXPLORAÇÃO DE J"
804,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9329899,"OUTRAS ATIVIDAD"
805,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9411100,"ATIVIDADES DE O"
806,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9412000,"ATIVIDADES DE O"
807,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9420100,"ATIVIDADES DE O"
808,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9430800,"ATIVIDADES DE A"
809,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9491000,"ATIVIDADES DE O"
810,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9493600,"ATIVIDADES DE O"
811,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9499500,"ATIVIDADES ASSO"
812,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9511800,"REPARAÇÃO E MAN"
813,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9512600,"REPARAÇÃO E MAN"
814,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9521500,"REPARAÇÃO E MAN"
815,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9529101,"REPARAÇÃO DE CA"
816,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9529102,CHAVEIROS
817,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9529103,"REPARAÇÃO DE RE"
818,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9529104,"REPARAÇÃO DE BI"
819,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9529105,"REPARAÇÃO DE AR"
820,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9529106,"REPARAÇÃO DE JÓ"
821,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9529199,"REPARAÇÃO E MAN"
822,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9601701,LAVANDERIAS
823,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9601702,TINTURARIAS
824,1,"1900-01-01 00:00:00","2037-12-31 23:59:59",9602501,CABELEIREIROS
